metric,index,mean,std
accuracy (test) (transpose_{'n_semitones': 24}),16,0.3555661535886131,0.13036432497846623
precision macro (train) (transpose_{'n_semitones': 24}),0,0.9102396902497946,0.21011706146464232
precision macro (train) (transpose_{'n_semitones': 24}),1,0.6944809620866942,0.2237064725818512
precision macro (train) (transpose_{'n_semitones': 24}),2,0.7393364062258909,0.2363387726361702
precision macro (train) (transpose_{'n_semitones': 24}),3,0.8109758715158177,0.22562509634478312
precision macro (train) (transpose_{'n_semitones': 24}),4,0.8757003620626684,0.2180408462530754
precision macro (train) (transpose_{'n_semitones': 24}),5,0.9999996008767938,2.905660800056995e-06
precision macro (train) (transpose_{'n_semitones': 24}),6,0.9499338477597218,0.09646826110019545
precision macro (train) (transpose_{'n_semitones': 24}),7,0.9948783915390157,0.022814415339321166
precision macro (train) (transpose_{'n_semitones': 24}),8,0.9967042760928787,0.022494229693888194
precision macro (train) (transpose_{'n_semitones': 24}),9,0.9999916505073443,3.24983576793437e-05
precision macro (train) (transpose_{'n_semitones': 24}),10,1.0,0.0
precision macro (train) (transpose_{'n_semitones': 24}),11,1.0,0.0
precision macro (train) (transpose_{'n_semitones': 24}),12,0.5673227767735503,0.1732758486113139
precision macro (train) (transpose_{'n_semitones': 24}),13,0.6109249184642712,0.2700322912266877
precision macro (train) (transpose_{'n_semitones': 24}),14,0.34578784380289235,0.13181890173658647
precision macro (train) (transpose_{'n_semitones': 24}),15,0.007487297406575118,0.005957340614292895
precision macro (train) (transpose_{'n_semitones': 24}),16,0.35540130700008804,0.1286709773987755
precision macro (test) (transpose_{'n_semitones': 24}),0,0.766814336439324,0.22340818670521953
precision macro (test) (transpose_{'n_semitones': 24}),1,0.7133318057645894,0.23715914658388487
precision macro (test) (transpose_{'n_semitones': 24}),2,0.7358156510903906,0.23712695359621072
precision macro (test) (transpose_{'n_semitones': 24}),3,0.7766751292789243,0.23754906421553915
precision macro (test) (transpose_{'n_semitones': 24}),4,0.7836698574088998,0.22806322003040694
precision macro (test) (transpose_{'n_semitones': 24}),5,0.7735853025221905,0.17756001271090946
precision macro (test) (transpose_{'n_semitones': 24}),6,0.7813899159188511,0.17702060156514368
precision macro (test) (transpose_{'n_semitones': 24}),7,0.7918948322303293,0.1727349683343574
precision macro (test) (transpose_{'n_semitones': 24}),8,0.7792616334767042,0.1743086540799071
precision macro (test) (transpose_{'n_semitones': 24}),9,0.7752838026893502,0.17614433683398686
precision macro (test) (transpose_{'n_semitones': 24}),10,0.7270935269180648,0.1835322641263264
precision macro (test) (transpose_{'n_semitones': 24}),11,0.6731122617232203,0.18334279952260565
precision macro (test) (transpose_{'n_semitones': 24}),12,0.4955288748238591,0.16250910681675143
precision macro (test) (transpose_{'n_semitones': 24}),13,0.5859939902588147,0.23717983165663312
precision macro (test) (transpose_{'n_semitones': 24}),14,0.4180033669258999,0.20695116733316096
precision macro (test) (transpose_{'n_semitones': 24}),15,0.008001667244904037,0.0067835767190822325
precision macro (test) (transpose_{'n_semitones': 24}),16,0.35482952822116337,0.12854332604358498
recall macro (train) (transpose_{'n_semitones': 24}),0,0.8805306174508567,0.2100003821387322
recall macro (train) (transpose_{'n_semitones': 24}),1,0.5636198020797692,0.20073835417151858
recall macro (train) (transpose_{'n_semitones': 24}),2,0.6140936220456759,0.2119337535200253
recall macro (train) (transpose_{'n_semitones': 24}),3,0.7004285343177074,0.21738343157822168
recall macro (train) (transpose_{'n_semitones': 24}),4,0.8244096077042401,0.21565914514344223
recall macro (train) (transpose_{'n_semitones': 24}),5,0.9999764395438696,0.0001715227096710911
recall macro (train) (transpose_{'n_semitones': 24}),6,0.8547753741823937,0.16714772603053618
recall macro (train) (transpose_{'n_semitones': 24}),7,0.9649258606359035,0.06233953526627833
recall macro (train) (transpose_{'n_semitones': 24}),8,0.9932910408340384,0.027065748106492267
recall macro (train) (transpose_{'n_semitones': 24}),9,0.9997501151655483,0.0009531699995412213
recall macro (train) (transpose_{'n_semitones': 24}),10,1.0,0.0
recall macro (train) (transpose_{'n_semitones': 24}),11,1.0,0.0
recall macro (train) (transpose_{'n_semitones': 24}),12,0.6839364745254136,0.19752141487678335
recall macro (train) (transpose_{'n_semitones': 24}),13,0.5317481127882979,0.24974346624523744
recall macro (train) (transpose_{'n_semitones': 24}),14,0.355268959435626,0.12906601948690297
recall macro (train) (transpose_{'n_semitones': 24}),15,0.3367504409171075,0.14217577925772215
recall macro (train) (transpose_{'n_semitones': 24}),16,0.35746918344465,0.16890019138186324
recall macro (test) (transpose_{'n_semitones': 24}),0,0.6949391625813142,0.21303930415814526
recall macro (test) (transpose_{'n_semitones': 24}),1,0.6098246983126215,0.2217728100841634
recall macro (test) (transpose_{'n_semitones': 24}),2,0.6307947507549199,0.2252539684413323
recall macro (test) (transpose_{'n_semitones': 24}),3,0.6699176586001653,0.22361216826449493
recall macro (test) (transpose_{'n_semitones': 24}),4,0.6992749603263948,0.2177031732262894
recall macro (test) (transpose_{'n_semitones': 24}),5,0.7130838735696643,0.17617768286208316
recall macro (test) (transpose_{'n_semitones': 24}),6,0.6874177532538656,0.18948328243662774
recall macro (test) (transpose_{'n_semitones': 24}),7,0.7235567541327941,0.1837533478308371
recall macro (test) (transpose_{'n_semitones': 24}),8,0.7258642468728849,0.18065200516708846
recall macro (test) (transpose_{'n_semitones': 24}),9,0.716457230374383,0.17590201789522136
recall macro (test) (transpose_{'n_semitones': 24}),10,0.7157177624231971,0.18487263954268945
recall macro (test) (transpose_{'n_semitones': 24}),11,0.6724850405756114,0.19521964929848062
recall macro (test) (transpose_{'n_semitones': 24}),12,0.5706918266740769,0.21932368605700336
recall macro (test) (transpose_{'n_semitones': 24}),13,0.5148682360069524,0.2038277929312109
recall macro (test) (transpose_{'n_semitones': 24}),14,0.4282407407407407,0.20254563491955507
recall macro (test) (transpose_{'n_semitones': 24}),15,0.3356481481481481,0.16858782152495327
recall macro (test) (transpose_{'n_semitones': 24}),16,0.31006617161117966,0.15595332404032247
f1 macro (train) (transpose_{'n_semitones': 24}),0,0.8926797445804646,0.20886668225834368
f1 macro (train) (transpose_{'n_semitones': 24}),1,0.6004555730999778,0.20419320513741065
f1 macro (train) (transpose_{'n_semitones': 24}),2,0.6542456649932044,0.21879105260185197
f1 macro (train) (transpose_{'n_semitones': 24}),3,0.7378174890844873,0.2193360199905903
f1 macro (train) (transpose_{'n_semitones': 24}),4,0.8442585818456915,0.21451893481194165
f1 macro (train) (transpose_{'n_semitones': 24}),5,0.9999879976795433,8.737821185159141e-05
f1 macro (train) (transpose_{'n_semitones': 24}),6,0.8865665240543341,0.14006420797604457
f1 macro (train) (transpose_{'n_semitones': 24}),7,0.9773942785904377,0.04436621545471861
f1 macro (train) (transpose_{'n_semitones': 24}),8,0.99488950199024,0.024532433002584723
f1 macro (train) (transpose_{'n_semitones': 24}),9,0.9998700661909281,0.0004958782621745893
f1 macro (train) (transpose_{'n_semitones': 24}),10,1.0,0.0
f1 macro (train) (transpose_{'n_semitones': 24}),11,1.0,0.0
f1 macro (train) (transpose_{'n_semitones': 24}),12,0.5779772723301898,0.18191244830203568
f1 macro (train) (transpose_{'n_semitones': 24}),13,0.5504140916293698,0.2569059146432183
f1 macro (train) (transpose_{'n_semitones': 24}),14,0.3503906784936369,0.13051329484873853
f1 macro (train) (transpose_{'n_semitones': 24}),15,0.014390215797027994,0.011205969544775025
f1 macro (train) (transpose_{'n_semitones': 24}),16,0.21492788705340674,0.11026428721034819
f1 macro (test) (transpose_{'n_semitones': 24}),0,0.7177407840677643,0.21354235409000275
f1 macro (test) (transpose_{'n_semitones': 24}),1,0.6370758061223515,0.2236483833706043
f1 macro (test) (transpose_{'n_semitones': 24}),2,0.6591819067000643,0.22836039474938896
f1 macro (test) (transpose_{'n_semitones': 24}),3,0.6994626480985572,0.22528262220693007
f1 macro (test) (transpose_{'n_semitones': 24}),4,0.7249475788924244,0.2180488885049677
f1 macro (test) (transpose_{'n_semitones': 24}),5,0.7338625890490503,0.1744564779280308
f1 macro (test) (transpose_{'n_semitones': 24}),6,0.714795702716315,0.18346103197132732
f1 macro (test) (transpose_{'n_semitones': 24}),7,0.7454379036737523,0.18036789080318275
f1 macro (test) (transpose_{'n_semitones': 24}),8,0.7436329915012662,0.17698517312142054
f1 macro (test) (transpose_{'n_semitones': 24}),9,0.735296940451355,0.17352976241793236
f1 macro (test) (transpose_{'n_semitones': 24}),10,0.7162459126308142,0.18130257885614542
f1 macro (test) (transpose_{'n_semitones': 24}),11,0.6689013472941266,0.1860684643033304
f1 macro (test) (transpose_{'n_semitones': 24}),12,0.5024505684283834,0.17557463450603275
f1 macro (test) (transpose_{'n_semitones': 24}),13,0.5317711853888887,0.2104758139255724
f1 macro (test) (transpose_{'n_semitones': 24}),14,0.42296897549542256,0.20483229428230212
f1 macro (test) (transpose_{'n_semitones': 24}),15,0.015356173049214984,0.01268427031458993
f1 macro (test) (transpose_{'n_semitones': 24}),16,0.21591338369802351,0.1109631435239963
f1 weighted (train) (transpose_{'n_semitones': 24}),0,0.9591580863076743,0.18820967331869823
f1 weighted (train) (transpose_{'n_semitones': 24}),1,0.9430786760663837,0.18592488514381214
f1 weighted (train) (transpose_{'n_semitones': 24}),2,0.9462524882831895,0.18640703695277794
f1 weighted (train) (transpose_{'n_semitones': 24}),3,0.9499797595729024,0.1869183511153195
f1 weighted (train) (transpose_{'n_semitones': 24}),4,0.9569797936636796,0.18784680045129598
f1 weighted (train) (transpose_{'n_semitones': 24}),5,0.9999988221437824,8.574922697281044e-06
f1 weighted (train) (transpose_{'n_semitones': 24}),6,0.9923039209221002,0.0109289203734145
f1 weighted (train) (transpose_{'n_semitones': 24}),7,0.9980047913917249,0.0035131276125628047
f1 weighted (train) (transpose_{'n_semitones': 24}),8,0.9996852388777612,0.0008369058272395725
f1 weighted (train) (transpose_{'n_semitones': 24}),9,0.9999675221819774,0.0001361064911444946
f1 weighted (train) (transpose_{'n_semitones': 24}),10,1.0,0.0
f1 weighted (train) (transpose_{'n_semitones': 24}),11,1.0,0.0
f1 weighted (train) (transpose_{'n_semitones': 24}),12,0.9532079310411772,0.03728119829686698
f1 weighted (train) (transpose_{'n_semitones': 24}),13,0.9642157629901471,0.036108500806981754
f1 weighted (train) (transpose_{'n_semitones': 24}),14,0.9477873448097861,0.049342224784490483
f1 weighted (train) (transpose_{'n_semitones': 24}),15,0.002254907529011846,0.0031462169532101908
f1 weighted (train) (transpose_{'n_semitones': 24}),16,0.4943549328800258,0.14941318282310093
f1 weighted (test) (transpose_{'n_semitones': 24}),0,0.9466448106255017,0.18633660669797286
f1 weighted (test) (transpose_{'n_semitones': 24}),1,0.9397160443630311,0.1856913749223341
f1 weighted (test) (transpose_{'n_semitones': 24}),2,0.9415078945905968,0.18591270889941797
f1 weighted (test) (transpose_{'n_semitones': 24}),3,0.9437490616214524,0.18614412490110216
f1 weighted (test) (transpose_{'n_semitones': 24}),4,0.9462877764883174,0.18633930642762805
f1 weighted (test) (transpose_{'n_semitones': 24}),5,0.9821543446177884,0.017647651514985825
f1 weighted (test) (transpose_{'n_semitones': 24}),6,0.9799739917987372,0.01984285228494403
f1 weighted (test) (transpose_{'n_semitones': 24}),7,0.9817459724847774,0.017678926564961877
f1 weighted (test) (transpose_{'n_semitones': 24}),8,0.982444284665515,0.01753611450666532
f1 weighted (test) (transpose_{'n_semitones': 24}),9,0.9825467121881195,0.01726212464222962
f1 weighted (test) (transpose_{'n_semitones': 24}),10,0.9800548650201469,0.019516811094676605
f1 weighted (test) (transpose_{'n_semitones': 24}),11,0.9764203343848009,0.022636787623860212
f1 weighted (test) (transpose_{'n_semitones': 24}),12,0.9529563517471308,0.03869227237825592
f1 weighted (test) (transpose_{'n_semitones': 24}),13,0.9610924182807165,0.03748963718691495
f1 weighted (test) (transpose_{'n_semitones': 24}),14,0.9488852608794036,0.04936634874603075
f1 weighted (test) (transpose_{'n_semitones': 24}),15,0.0022487168318818035,0.003437789247466455
f1 weighted (test) (transpose_{'n_semitones': 24}),16,0.49875641917588776,0.153365134421291
time (transpose_{'n_semitones': 36}),0,0.23817695104158843,0.34457420890057944
time (transpose_{'n_semitones': 36}),1,0.08288934903267102,0.3026508458875252
time (transpose_{'n_semitones': 36}),2,0.04827589255112868,0.029165630774179118
time (transpose_{'n_semitones': 36}),3,0.08382048362340683,0.0950857593248026
time (transpose_{'n_semitones': 36}),4,0.12903223282251602,0.10410374582726999
time (transpose_{'n_semitones': 36}),5,0.34875414822552653,0.23995546454976582
time (transpose_{'n_semitones': 36}),6,0.3443078608126254,0.2334201186389326
time (transpose_{'n_semitones': 36}),7,0.3472232689728608,0.23867794085538874
time (transpose_{'n_semitones': 36}),8,0.3493912671063397,0.24567895093293013
time (transpose_{'n_semitones': 36}),9,0.3515456753808099,0.25093217488633895
time (transpose_{'n_semitones': 36}),10,0.016644200763186894,0.00877457046448811
time (transpose_{'n_semitones': 36}),11,0.6522025159887366,0.4530659791194285
time (transpose_{'n_semitones': 36}),12,0.015262442666131098,0.006177687346452173
time (transpose_{'n_semitones': 36}),13,0.4132232279390902,0.25265039254655614
time (transpose_{'n_semitones': 36}),14,0.007822893761299752,0.0011981598456271801
time (transpose_{'n_semitones': 36}),15,0.007871285462990785,0.002613257718357846
time (transpose_{'n_semitones': 36}),16,0.008342169426582955,0.0013665029012336466
accuracy (train) (transpose_{'n_semitones': 36}),0,0.947837960139015,0.22037245855276635
accuracy (train) (transpose_{'n_semitones': 36}),1,0.9443324348480602,0.21960465682313748
accuracy (train) (transpose_{'n_semitones': 36}),2,0.9452102774240646,0.21978997453682556
accuracy (train) (transpose_{'n_semitones': 36}),3,0.9462284767765308,0.22001654684919797
accuracy (train) (transpose_{'n_semitones': 36}),4,0.9474493305792339,0.22028563415554958
accuracy (train) (transpose_{'n_semitones': 36}),5,0.9999970759464432,1.754432134178348e-05
accuracy (train) (transpose_{'n_semitones': 36}),6,0.9986723320034785,0.0028144296145945704
accuracy (train) (transpose_{'n_semitones': 36}),7,0.9996004030715111,0.0010034189578292459
accuracy (train) (transpose_{'n_semitones': 36}),8,0.9999539253645733,0.0001551080245171159
accuracy (train) (transpose_{'n_semitones': 36}),9,1.0,0.0
accuracy (train) (transpose_{'n_semitones': 36}),10,1.0,0.0
accuracy (train) (transpose_{'n_semitones': 36}),11,1.0,0.0
accuracy (train) (transpose_{'n_semitones': 36}),12,0.9829330050434122,0.029563106425277253
accuracy (train) (transpose_{'n_semitones': 36}),13,0.9781980102476088,0.08868609313142958
accuracy (train) (transpose_{'n_semitones': 36}),14,0.9917671292106199,0.009562607966988117
accuracy (train) (transpose_{'n_semitones': 36}),15,0.0061197261199174065,0.008213259884492735
accuracy (train) (transpose_{'n_semitones': 36}),16,0.36755118933432745,0.12402869057398482
accuracy (test) (transpose_{'n_semitones': 36}),0,0.9446127774484259,0.2196736102068155
accuracy (test) (transpose_{'n_semitones': 36}),1,0.9436106353982237,0.21948412746304907
accuracy (test) (transpose_{'n_semitones': 36}),2,0.9441365200157605,0.21957474143014244
accuracy (test) (transpose_{'n_semitones': 36}),3,0.9443778754087438,0.21962486851667284
accuracy (test) (transpose_{'n_semitones': 36}),4,0.9446363440377905,0.21967719630652593
accuracy (test) (transpose_{'n_semitones': 36}),5,0.995663327151561,0.005274192331118693
accuracy (test) (transpose_{'n_semitones': 36}),6,0.9956502278540755,0.005187063683929865
accuracy (test) (transpose_{'n_semitones': 36}),7,0.9958241686302192,0.005027189527606059
accuracy (test) (transpose_{'n_semitones': 36}),8,0.9957802877731539,0.005032512299486678
accuracy (test) (transpose_{'n_semitones': 36}),9,0.9955546643335593,0.0053325215586428115
accuracy (test) (transpose_{'n_semitones': 36}),10,0.9939812743595895,0.007482420212847565
accuracy (test) (transpose_{'n_semitones': 36}),11,0.9929600687465804,0.007707700369320162
accuracy (test) (transpose_{'n_semitones': 36}),12,0.9827010439899195,0.02892371953907644
accuracy (test) (transpose_{'n_semitones': 36}),13,0.9770374083157743,0.09203306647644237
accuracy (test) (transpose_{'n_semitones': 36}),14,0.9917908628167269,0.009488706531768707
accuracy (test) (transpose_{'n_semitones': 36}),15,0.006179777661062769,0.007841393404404765
accuracy (test) (transpose_{'n_semitones': 36}),16,0.36885388991000756,0.1236572818868174
precision macro (train) (transpose_{'n_semitones': 36}),0,0.8486727260871675,0.27195944578775144
precision macro (train) (transpose_{'n_semitones': 36}),1,0.5315167481491172,0.19685390175790202
precision macro (train) (transpose_{'n_semitones': 36}),2,0.639733606482836,0.2510178378389036
precision macro (train) (transpose_{'n_semitones': 36}),3,0.7448183464708618,0.26562900783281884
precision macro (train) (transpose_{'n_semitones': 36}),4,0.8129015208863555,0.2729889596950445
precision macro (train) (transpose_{'n_semitones': 36}),5,0.9999994087930214,3.547241871660977e-06
precision macro (train) (transpose_{'n_semitones': 36}),6,0.9921438153601754,0.04092444566290693
precision macro (train) (transpose_{'n_semitones': 36}),7,0.9993489439942814,0.0034612761306418278
precision macro (train) (transpose_{'n_semitones': 36}),8,0.9999897818687697,3.7210011388739125e-05
precision macro (train) (transpose_{'n_semitones': 36}),9,1.0,0.0
precision macro (train) (transpose_{'n_semitones': 36}),10,1.0,0.0
precision macro (train) (transpose_{'n_semitones': 36}),11,1.0,0.0
precision macro (train) (transpose_{'n_semitones': 36}),12,0.6307485081257933,0.24324401839667983
precision macro (train) (transpose_{'n_semitones': 36}),13,0.6978200370463864,0.29964695325090795
precision macro (train) (transpose_{'n_semitones': 36}),14,0.36713941732070626,0.12519784222038835
precision macro (train) (transpose_{'n_semitones': 36}),15,0.0017239765318147427,0.002025903054180626
precision macro (train) (transpose_{'n_semitones': 36}),16,0.3694809187317437,0.12439610072506878
precision macro (test) (transpose_{'n_semitones': 36}),0,0.6624249763858915,0.2831489800775297
precision macro (test) (transpose_{'n_semitones': 36}),1,0.5644267912407203,0.24717362033026197
precision macro (test) (transpose_{'n_semitones': 36}),2,0.6213200838489168,0.26850693579674023
precision macro (test) (transpose_{'n_semitones': 36}),3,0.6299951163333115,0.28122574052367405
precision macro (test) (transpose_{'n_semitones': 36}),4,0.6695452044393391,0.27900764471110845
precision macro (test) (transpose_{'n_semitones': 36}),5,0.7244029735676333,0.24178883324014203
precision macro (test) (transpose_{'n_semitones': 36}),6,0.7383743038636958,0.23115171515886304
precision macro (test) (transpose_{'n_semitones': 36}),7,0.732918566176993,0.23763274809615065
precision macro (test) (transpose_{'n_semitones': 36}),8,0.7248555771310596,0.2295974654653746
precision macro (test) (transpose_{'n_semitones': 36}),9,0.7196696021143447,0.23333489244286626
precision macro (test) (transpose_{'n_semitones': 36}),10,0.6479398872477008,0.22581255047542217
precision macro (test) (transpose_{'n_semitones': 36}),11,0.6109127693628511,0.24713967007907947
precision macro (test) (transpose_{'n_semitones': 36}),12,0.5562551747980615,0.2802960558104665
precision macro (test) (transpose_{'n_semitones': 36}),13,0.6032898460184395,0.2774500068263952
precision macro (test) (transpose_{'n_semitones': 36}),14,0.4411991391911052,0.22669306956163918
precision macro (test) (transpose_{'n_semitones': 36}),15,0.001972238263395234,0.002444908644930437
precision macro (test) (transpose_{'n_semitones': 36}),16,0.3658538939552257,0.12684338274433657
recall macro (train) (transpose_{'n_semitones': 36}),0,0.7971641787053805,0.25572707127088967
recall macro (train) (transpose_{'n_semitones': 36}),1,0.4556341171703302,0.1505106131812431
recall macro (train) (transpose_{'n_semitones': 36}),2,0.5381664694408187,0.19690902818645958
recall macro (train) (transpose_{'n_semitones': 36}),3,0.6515015871536578,0.22797921334288654
recall macro (train) (transpose_{'n_semitones': 36}),4,0.7653970683988125,0.25374466454007577
recall macro (train) (transpose_{'n_semitones': 36}),5,0.9999168399168401,0.0004989604989605006
recall macro (train) (transpose_{'n_semitones': 36}),6,0.932360797835571,0.13745897085152126
recall macro (train) (transpose_{'n_semitones': 36}),7,0.9839030124981119,0.03719829412930919
recall macro (train) (transpose_{'n_semitones': 36}),8,0.998688702667452,0.0038376805863376017
recall macro (train) (transpose_{'n_semitones': 36}),9,1.0,0.0
recall macro (train) (transpose_{'n_semitones': 36}),10,1.0,0.0
recall macro (train) (transpose_{'n_semitones': 36}),11,1.0,0.0
recall macro (train) (transpose_{'n_semitones': 36}),12,0.7409012759800521,0.2403005700508805
recall macro (train) (transpose_{'n_semitones': 36}),13,0.6478330673136611,0.3128819463350827
recall macro (train) (transpose_{'n_semitones': 36}),14,0.3693693693693694,0.12396802318935386
recall macro (train) (transpose_{'n_semitones': 36}),15,0.35042735042735046,0.14566319401125652
recall macro (train) (transpose_{'n_semitones': 36}),16,0.3578117245978403,0.18301480529141012
recall macro (test) (transpose_{'n_semitones': 36}),0,0.6145554946208269,0.2599325727273869
recall macro (test) (transpose_{'n_semitones': 36}),1,0.5249053864696765,0.24860314259426083
recall macro (test) (transpose_{'n_semitones': 36}),2,0.5578667501176643,0.25605193725744846
recall macro (test) (transpose_{'n_semitones': 36}),3,0.5712918155277784,0.2586707740211044
recall macro (test) (transpose_{'n_semitones': 36}),4,0.6149771285691339,0.25774476564306414
recall macro (test) (transpose_{'n_semitones': 36}),5,0.6639837637865025,0.22400313174716766
recall macro (test) (transpose_{'n_semitones': 36}),6,0.6611934726794734,0.2297096293295518
recall macro (test) (transpose_{'n_semitones': 36}),7,0.6689140403614114,0.22645262614053957
recall macro (test) (transpose_{'n_semitones': 36}),8,0.6753754262034389,0.22121159642828198
recall macro (test) (transpose_{'n_semitones': 36}),9,0.6701784693018408,0.22202344373443347
recall macro (test) (transpose_{'n_semitones': 36}),10,0.6497510029378483,0.2360443066186383
recall macro (test) (transpose_{'n_semitones': 36}),11,0.6037962555440571,0.2463561184915701
recall macro (test) (transpose_{'n_semitones': 36}),12,0.5937460401285488,0.27160306938772544
recall macro (test) (transpose_{'n_semitones': 36}),13,0.559960693876234,0.26137531453002444
recall macro (test) (transpose_{'n_semitones': 36}),14,0.4436936936936937,0.22549083437394282
recall macro (test) (transpose_{'n_semitones': 36}),15,0.31837606837606847,0.17629435336509497
recall macro (test) (transpose_{'n_semitones': 36}),16,0.31622630368674065,0.18472765769368382
f1 macro (train) (transpose_{'n_semitones': 36}),0,0.8162085690193209,0.2599603258834618
f1 macro (train) (transpose_{'n_semitones': 36}),1,0.4765599673152334,0.15973975892582057
f1 macro (train) (transpose_{'n_semitones': 36}),2,0.5684186092916395,0.20977957805818037
f1 macro (train) (transpose_{'n_semitones': 36}),3,0.6841817175520367,0.24077771543515705
f1 macro (train) (transpose_{'n_semitones': 36}),4,0.7838121363150138,0.2596095621409342
f1 macro (train) (transpose_{'n_semitones': 36}),5,0.9999578020128604,0.00025318792283708023
f1 macro (train) (transpose_{'n_semitones': 36}),6,0.9505868837646722,0.10679164965293686
f1 macro (train) (transpose_{'n_semitones': 36}),7,0.9906986126514752,0.021483406608416914
f1 macro (train) (transpose_{'n_semitones': 36}),8,0.9993248852836055,0.0019765413568512196
f1 macro (train) (transpose_{'n_semitones': 36}),9,1.0,0.0
f1 macro (train) (transpose_{'n_semitones': 36}),10,1.0,0.0
f1 macro (train) (transpose_{'n_semitones': 36}),11,1.0,0.0
f1 macro (train) (transpose_{'n_semitones': 36}),12,0.6455141169238375,0.24616283630320376
f1 macro (train) (transpose_{'n_semitones': 36}),13,0.6579536971853123,0.3136474180725641
f1 macro (train) (transpose_{'n_semitones': 36}),14,0.3682445973033685,0.12458804637769971
f1 macro (train) (transpose_{'n_semitones': 36}),15,0.0033965290820786886,0.003947033071250483
f1 macro (train) (transpose_{'n_semitones': 36}),16,0.21592788837692095,0.11169159360761405
f1 macro (test) (transpose_{'n_semitones': 36}),0,0.6286229194066942,0.2639798668504741
f1 macro (test) (transpose_{'n_semitones': 36}),1,0.5347353639405288,0.24318690729483816
f1 macro (test) (transpose_{'n_semitones': 36}),2,0.5749053000490054,0.2542177192815781
f1 macro (test) (transpose_{'n_semitones': 36}),3,0.5888321906883505,0.2609267644772625
f1 macro (test) (transpose_{'n_semitones': 36}),4,0.6312381465760946,0.26036847347631087
f1 macro (test) (transpose_{'n_semitones': 36}),5,0.6769783217414522,0.2212114018939118
f1 macro (test) (transpose_{'n_semitones': 36}),6,0.6820828254968239,0.22366604401976745
f1 macro (test) (transpose_{'n_semitones': 36}),7,0.6859258262003526,0.22451082957770757
f1 macro (test) (transpose_{'n_semitones': 36}),8,0.6874628577155956,0.21820415031699344
f1 macro (test) (transpose_{'n_semitones': 36}),9,0.6815201049044234,0.2197988054360048
f1 macro (test) (transpose_{'n_semitones': 36}),10,0.6409990640391499,0.22513012603147883
f1 macro (test) (transpose_{'n_semitones': 36}),11,0.5996601395168395,0.2409930831664814
f1 macro (test) (transpose_{'n_semitones': 36}),12,0.5550869846234868,0.2733620927811865
f1 macro (test) (transpose_{'n_semitones': 36}),13,0.5670037859335417,0.26260409587392647
f1 macro (test) (transpose_{'n_semitones': 36}),14,0.4424349989751894,0.22609527814367264
f1 macro (test) (transpose_{'n_semitones': 36}),15,0.003885318020536218,0.00478312476605999
f1 macro (test) (transpose_{'n_semitones': 36}),16,0.2123074155757087,0.10951332783295782
f1 weighted (train) (transpose_{'n_semitones': 36}),0,0.9476840562652941,0.22034018984882106
f1 weighted (train) (transpose_{'n_semitones': 36}),1,0.9430065853149946,0.219327736707993
f1 weighted (train) (transpose_{'n_semitones': 36}),2,0.9443095755760524,0.21959714436151492
f1 weighted (train) (transpose_{'n_semitones': 36}),3,0.9457297707873983,0.21991084089992097
f1 weighted (train) (transpose_{'n_semitones': 36}),4,0.9472107612216197,0.22023448136899845
f1 weighted (train) (transpose_{'n_semitones': 36}),5,0.9999970646928599,1.7611842841022155e-05
f1 weighted (train) (transpose_{'n_semitones': 36}),6,0.9984849050012798,0.0032697966894853297
f1 weighted (train) (transpose_{'n_semitones': 36}),7,0.9995814688913648,0.0010529582506468367
f1 weighted (train) (transpose_{'n_semitones': 36}),8,0.9999535215880513,0.0001565115016308861
f1 weighted (train) (transpose_{'n_semitones': 36}),9,1.0,0.0
f1 weighted (train) (transpose_{'n_semitones': 36}),10,1.0,0.0
f1 weighted (train) (transpose_{'n_semitones': 36}),11,1.0,0.0
f1 weighted (train) (transpose_{'n_semitones': 36}),12,0.985415050491567,0.01980676052251632
f1 weighted (train) (transpose_{'n_semitones': 36}),13,0.9810441647199379,0.0624443273094047
f1 weighted (train) (transpose_{'n_semitones': 36}),14,0.9876910313359152,0.014267486140006598
f1 weighted (train) (transpose_{'n_semitones': 36}),15,0.00020477758955644577,0.0004976670794077392
f1 weighted (train) (transpose_{'n_semitones': 36}),16,0.5234120416329009,0.14077613129102262
f1 weighted (test) (transpose_{'n_semitones': 36}),0,0.9438076211032864,0.21951847359203522
f1 weighted (test) (transpose_{'n_semitones': 36}),1,0.9421113882609428,0.21919522453985418
f1 weighted (test) (transpose_{'n_semitones': 36}),2,0.942767961118139,0.21930620022415964
f1 weighted (test) (transpose_{'n_semitones': 36}),3,0.9432320463143197,0.21940300971679205
f1 weighted (test) (transpose_{'n_semitones': 36}),4,0.9437624673841868,0.2195095209118694
f1 weighted (test) (transpose_{'n_semitones': 36}),5,0.9947610807953093,0.006560016724088548
f1 weighted (test) (transpose_{'n_semitones': 36}),6,0.9945304054869059,0.006805969645621398
f1 weighted (test) (transpose_{'n_semitones': 36}),7,0.994841929621402,0.006518009540226375
f1 weighted (test) (transpose_{'n_semitones': 36}),8,0.9948775871357565,0.0064240606230870296
f1 weighted (test) (transpose_{'n_semitones': 36}),9,0.9946481358909538,0.006628044951598394
f1 weighted (test) (transpose_{'n_semitones': 36}),10,0.9937206958148808,0.007848972433965515
f1 weighted (test) (transpose_{'n_semitones': 36}),11,0.9926977483995099,0.008279426917624972
f1 weighted (test) (transpose_{'n_semitones': 36}),12,0.9850019211616983,0.01961714692474405
